"","pitcher","p_throws","totalStrPct","totalBallPct","totalBIPPct"
"441",459429,"L",0.625,0.208333333333333,0.166666666666667
"442",621078,"R",0.6,0.257142857142857,0.142857142857143
"443",641582,"R",0.555555555555556,0.444444444444444,0
"444",658551,"R",0.4,0.457142857142857,0.142857142857143
"445",683232,"R",0.6,0.2,0.2
"446",425844,"R",0.467924528301887,0.358490566037736,0.173584905660377
"447",493603,"R",0.555555555555556,0.333333333333333,0.111111111111111
"448",572703,"R",0.5625,0.375,0.0625
"449",621368,"L",0.625,0.3125,0.0625
"450",622772,"R",0.625,0.291666666666667,0.0833333333333333
"451",656954,"L",0.46969696969697,0.409090909090909,0.121212121212121
